"","bandnum_index","bander_index","day_index","state_index","mean_mintemp_prev5_scaled","PCA_weight_scaled","interval","survived"
"238",17,22,8,13,-0.603020487961318,0.301175289493664,1,1
"239",17,22,9,13,-0.631892394806525,0.301175289493664,1,1
"240",17,22,10,13,-0.74841209403176,0.301175289493664,1,1
"241",17,22,11,13,-0.375541411534383,0.301175289493664,1,1
"242",17,22,12,13,-0.425044499811312,0.301175289493664,1,1
"243",17,22,13,13,-0.532744506490833,0.301175289493664,1,1
"244",17,22,14,13,-0.474976452630633,0.301175289493664,1,1
"245",17,22,15,13,-0.566346975701468,0.301175289493664,1,1
"246",18,22,1,13,-0.968778545254546,0.364870563070768,1,1
"247",18,22,2,13,-0.768654500432661,0.364870563070768,1,1
"248",18,22,3,13,-0.559989525017618,0.364870563070768,1,1
"249",18,22,4,13,-0.569193331023039,0.364870563070768,1,1
"250",18,22,5,13,-0.551784227544592,0.364870563070768,1,1
"251",18,22,6,13,-0.866237965482844,0.364870563070768,1,1
"252",18,22,7,13,-0.82165842861542,0.364870563070768,1,1
"253",18,22,8,13,-0.603020487961318,0.364870563070768,1,1
"254",18,22,9,13,-0.631892394806525,0.364870563070768,1,1
"255",18,22,10,13,-0.74841209403176,0.364870563070768,1,1
"256",18,22,11,13,-0.35191283987703,0.364870563070768,1,1
"257",18,22,12,13,-0.401415928153959,0.364870563070768,1,1
"258",18,22,13,13,-0.507836799720085,0.364870563070768,1,1
"259",18,22,14,13,-0.450068745859884,0.364870563070768,1,1
"260",18,22,15,13,-0.606126958950992,0.364870563070768,1,1
"261",19,22,1,13,-0.968778545254546,-1.05915825305,1,0
"262",20,22,1,13,-0.559989525017618,-0.265365222575262,1,1
"263",20,22,2,13,-0.569193331023039,-0.265365222575262,1,1
"264",20,22,3,13,-0.551784227544592,-0.265365222575262,1,1
"265",20,22,4,13,-0.866237965482844,-0.265365222575262,1,1
"266",20,22,5,13,-0.82165842861542,-0.265365222575262,1,1
"267",20,22,6,13,-0.603020487961318,-0.265365222575262,1,1
"268",20,22,7,13,-0.631892394806525,-0.265365222575262,1,1
"269",20,22,8,13,-0.74841209403176,-0.265365222575262,1,1
"270",20,22,9,13,-0.375541411534383,-0.265365222575262,1,1
"271",20,22,10,13,-0.425044499811312,-0.265365222575262,1,1
"272",20,22,11,13,-0.532744506490833,-0.265365222575262,1,1
"273",20,22,12,13,-0.474976452630633,-0.265365222575262,1,1
"274",20,22,13,13,-0.566346975701468,-0.265365222575262,1,1
"275",20,22,14,13,-0.66835893330896,-0.265365222575262,1,1
"276",20,22,15,13,-0.545849115203576,-0.265365222575262,1,1
"277",21,15,1,15,0.628988938424587,0.400140539729339,1,1
"278",21,15,2,15,0.622142022773877,0.400140539729339,1,1
"279",21,15,3,15,0.718414654027096,0.400140539729339,1,1
"280",21,15,4,15,0.786437232021578,0.400140539729339,1,1
"281",21,15,5,15,0.778124718412954,0.400140539729339,1,1
"282",21,15,6,15,0.850541293338509,0.400140539729339,1,1
"283",21,15,7,15,0.880575796019287,0.400140539729339,1,1
"284",21,15,8,15,1.0146463104848,0.400140539729339,1,1
"285",21,15,9,15,1.07548354276577,0.400140539729339,1,1
"286",21,15,10,15,1.25108399427662,0.400140539729339,1,1
"287",21,15,11,15,1.20152030557522,0.400140539729339,1,1
"288",21,15,12,15,1.04513205324931,0.400140539729339,1,1
"289",21,15,13,15,0.854134432352376,0.400140539729339,1,1
"290",21,15,14,15,0.836460551634713,0.400140539729339,1,1
"291",21,15,15,15,0.936014928951454,0.400140539729339,1,1
"292",22,15,1,15,0.628988938424587,0.907288493570905,1,1
"293",22,15,2,15,0.622142022773877,0.907288493570905,1,1
"294",22,15,3,15,0.718414654027096,0.907288493570905,1,1
"295",22,15,4,15,0.786437232021578,0.907288493570905,1,1
"296",22,15,5,15,0.778124718412954,0.907288493570905,1,1
"297",22,15,6,15,0.850541293338509,0.907288493570905,1,1
"298",22,15,7,15,0.880575796019287,0.907288493570905,1,1
"299",22,15,8,15,1.0146463104848,0.907288493570905,1,1
"300",22,15,9,15,1.07548354276577,0.907288493570905,1,1
"301",22,15,10,15,1.25108399427662,0.907288493570905,1,1
"302",22,15,11,15,1.20152030557522,0.907288493570905,1,1
"303",22,15,12,15,1.04513205324931,0.907288493570905,1,1
"304",22,15,13,15,0.854134432352376,0.907288493570905,1,1
"305",22,15,14,15,0.836460551634713,0.907288493570905,1,1
"306",22,15,15,15,0.936014928951454,0.907288493570905,1,1
"307",23,15,1,15,0.855993466912223,0.353235035295761,1,0
"308",24,15,1,15,0.835965492782517,-0.379948859314524,1,1
"309",24,15,2,15,0.85907569773211,-0.379948859314524,1,1
"310",24,15,3,15,1.03160230925107,-0.379948859314524,1,1
"311",24,15,4,15,1.09660139222169,-0.379948859314524,1,1
"312",24,15,5,15,0.964707831465923,-0.379948859314524,1,1
"313",24,15,6,15,0.946902494442875,-0.379948859314524,1,1
"314",24,15,7,15,1.08149883412993,-0.379948859314524,1,1
"315",24,15,8,15,1.19095252386215,-0.379948859314524,1,1
"316",24,15,9,15,1.1090692303204,-0.379948859314524,1,1
"317",24,15,10,15,1.21991113593006,-0.379948859314524,1,1
"318",24,15,11,15,1.3473920534703,-0.379948859314524,1,1
"319",24,15,12,15,1.29276776316867,-0.379948859314524,1,1
"320",24,15,13,15,1.22033067733022,-0.379948859314524,1,1
"321",24,15,14,15,1.39748343202168,-0.379948859314524,1,1
"322",24,15,15,15,1.53728954358458,-0.379948859314524,1,1
"323",25,15,1,15,0.835965492782517,0.00703431870814932,1,1
"324",25,15,2,15,0.85907569773211,0.00703431870814932,1,1
"325",25,15,3,15,1.03160230925107,0.00703431870814932,1,1
"326",25,15,4,15,1.09044811835259,0.00703431870814932,1,1
"327",25,15,5,15,0.958554557596821,0.00703431870814932,1,1
"328",25,15,6,15,0.940749220573773,0.00703431870814932,1,1
"329",25,15,7,15,1.07534556026083,0.00703431870814932,1,1
"330",25,15,8,15,1.18479924999305,0.00703431870814932,1,1
"331",25,15,9,15,1.10411677717,0.00703431870814932,1,1
"332",25,15,10,15,1.23802973053189,0.00703431870814932,1,1
"333",25,15,11,15,1.36551064807213,0.00703431870814932,1,1
"334",25,15,12,15,1.31088635777051,0.00703431870814932,1,1
"335",25,15,13,15,1.22722793794895,0.00703431870814932,1,1
"336",25,15,14,15,1.41136092922495,0.00703431870814932,1,1
"337",25,15,15,15,1.5280959930356,0.00703431870814932,1,1
"338",26,15,1,15,0.835965492782517,0.382693249340505,1,1
"339",26,15,2,15,0.85907569773211,0.382693249340505,1,1
"340",26,15,3,15,1.03160230925107,0.382693249340505,1,1
"341",26,15,4,15,1.09044811835259,0.382693249340505,1,1
"342",26,15,5,15,0.976872667442294,0.382693249340505,1,1
"343",26,15,6,15,0.959067330419246,0.382693249340505,1,1
"344",26,15,7,15,1.0936636701063,0.382693249340505,1,1
